customer_id,country,industry,subscription_type,customer_segment,behavioral_segment,profitability_tier,churn_risk_level,customer_value_tier,signup_cohort
CUST_001967,France,Technology,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001968,UK,Real Estate,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001969,UK,Manufacturing,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001970,USA,Manufacturing,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_001971,Australia,Media,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_001972,USA,Technology,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001973,USA,Finance,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001974,France,Real Estate,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001975,USA,Energy,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-10
CUST_001976,USA,Consulting,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001977,Singapore,Energy,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001978,USA,Media,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001979,Brazil,Technology,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001980,USA,Consulting,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001981,France,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001982,USA,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_001983,USA,Finance,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001984,UK,Healthcare,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-10
CUST_001985,France,Real Estate,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001986,Singapore,Healthcare,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Silver,2024-10
CUST_001987,USA,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_001988,USA,Energy,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001989,UK,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_001990,USA,Media,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001991,Japan,Finance,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001992,USA,Consulting,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001993,Australia,Finance,Premium,Hibernating,Engaged Regulars,Medium Profit,Low,Platinum,2024-10
CUST_001994,USA,Finance,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001995,UK,Technology,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_001996,USA,Manufacturing,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_001997,Australia,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001998,Germany,Finance,Professional,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_001999,UK,Finance,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_002000,Germany,Technology,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_002001,France,Manufacturing,Enterprise,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Silver,2024-10
CUST_002002,Australia,Real Estate,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_002003,USA,Energy,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002004,UK,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_002005,Canada,Retail,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002006,USA,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002007,Canada,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002008,France,Consulting,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-10
CUST_002009,Brazil,Energy,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-10
CUST_002010,USA,Energy,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002011,UK,Retail,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-10
CUST_002012,Canada,Finance,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_002013,Canada,Education,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-10
CUST_002014,UK,Technology,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-10
CUST_002015,Canada,Consulting,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-10
CUST_002016,Canada,Healthcare,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-10
CUST_002017,USA,Media,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-10
CUST_002018,USA,Finance,Premium,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-10
CUST_002019,Singapore,Consulting,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002020,France,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002021,Japan,Energy,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002022,Germany,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002023,UK,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002024,UK,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002025,Japan,Education,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002026,India,Media,Professional,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002027,Japan,Media,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002028,Australia,Healthcare,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002029,Australia,Finance,Basic,About to Sleep,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002030,Brazil,Manufacturing,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002031,USA,Media,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002032,Australia,Retail,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002033,Japan,Healthcare,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002034,USA,Energy,Premium,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002035,Canada,Real Estate,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002036,UK,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002037,France,Manufacturing,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002038,Canada,Education,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002039,UK,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002040,Australia,Education,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002041,Canada,Consulting,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002042,France,Energy,Professional,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002043,USA,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002044,USA,Finance,Professional,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002045,Japan,Retail,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002046,Canada,Retail,Basic,About to Sleep,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002047,Germany,Technology,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002048,UK,Healthcare,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002049,USA,Retail,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002050,USA,Media,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002051,France,Education,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002052,Germany,Retail,Basic,About to Sleep,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002053,USA,Retail,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002054,India,Manufacturing,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002055,Brazil,Manufacturing,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002056,Germany,Energy,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002057,USA,Technology,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002058,France,Education,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002059,Brazil,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002060,USA,Technology,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002061,USA,Retail,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002062,Canada,Education,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002063,Australia,Real Estate,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002064,Canada,Technology,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002065,USA,Real Estate,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002066,USA,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002067,France,Energy,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002068,France,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002069,Canada,Media,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002070,France,Technology,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002071,UK,Manufacturing,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002072,USA,Education,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002073,Brazil,Technology,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002074,USA,Education,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002075,Canada,Education,Enterprise,About to Sleep,Engaged Regulars,Low Profit,Low,Silver,2024-11
CUST_002076,USA,Finance,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002077,Canada,Technology,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002078,USA,Media,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002079,Germany,Finance,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002080,India,Media,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002081,Germany,Healthcare,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002082,Germany,Manufacturing,Basic,Hibernating,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002083,France,Education,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002084,USA,Manufacturing,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002085,UK,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002086,USA,Education,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002087,UK,Manufacturing,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002088,Japan,Manufacturing,Premium,Hibernating,Engaged Regulars,Medium Profit,Low,Gold,2024-11
CUST_002089,France,Education,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002090,UK,Retail,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002091,UK,Real Estate,Professional,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002092,Canada,Real Estate,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002093,USA,Finance,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002094,USA,Real Estate,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002095,Canada,Energy,Professional,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002096,Australia,Education,Enterprise,About to Sleep,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002097,Germany,Healthcare,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002098,France,Energy,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002099,USA,Finance,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002100,UK,Technology,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002101,Japan,Energy,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002102,USA,Manufacturing,Premium,Lost,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002103,USA,Consulting,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002104,France,Education,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002105,USA,Technology,Basic,Lost,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002106,USA,Manufacturing,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002107,Germany,Manufacturing,Basic,About to Sleep,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002108,France,Retail,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002109,USA,Retail,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002110,Canada,Energy,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002111,UK,Real Estate,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002112,Brazil,Manufacturing,Enterprise,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002113,France,Manufacturing,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002114,UK,Consulting,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002115,Germany,Healthcare,Basic,Lost,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002116,Canada,Education,Professional,Hibernating,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002117,UK,Manufacturing,Enterprise,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002118,USA,Manufacturing,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002119,USA,Finance,Enterprise,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002120,Canada,Consulting,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002121,Canada,Energy,Basic,Lost,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002122,Australia,Finance,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002123,UK,Technology,Premium,Lost,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002124,USA,Technology,Basic,Lost,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002125,France,Media,Premium,Lost,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002126,UK,Consulting,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002127,UK,Real Estate,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002128,USA,Manufacturing,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002129,Singapore,Retail,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002130,UK,Energy,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002131,USA,Real Estate,Enterprise,Lost,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002132,UK,Healthcare,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002133,France,Real Estate,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002134,France,Manufacturing,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002135,Australia,Real Estate,Premium,Lost,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002136,France,Retail,Premium,Lost,Engaged Regulars,Medium Profit,Low,Gold,2024-11
CUST_002137,USA,Consulting,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002138,France,Education,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002139,UK,Education,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002140,USA,Education,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002141,USA,Technology,Professional,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002142,USA,Healthcare,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002143,Germany,Real Estate,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002144,Japan,Manufacturing,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002145,UK,Consulting,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002146,Germany,Energy,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002147,Germany,Healthcare,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002148,UK,Healthcare,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002149,USA,Energy,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002150,UK,Consulting,Professional,Hibernating,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002151,USA,Consulting,Premium,Hibernating,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002152,Australia,Finance,Professional,Lost,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002153,Japan,Media,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002154,Germany,Retail,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002155,Japan,Consulting,Enterprise,Lost,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002156,USA,Media,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002157,USA,Education,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002158,Singapore,Retail,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002159,Canada,Healthcare,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002160,UK,Consulting,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002161,France,Healthcare,Premium,Hibernating,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002162,Canada,Real Estate,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002163,Australia,Healthcare,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002164,USA,Finance,Premium,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002165,USA,Media,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002166,USA,Healthcare,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002167,UK,Consulting,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002168,UK,Media,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002169,France,Technology,Enterprise,New Customers,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002170,UK,Finance,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002171,UK,Technology,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002172,Japan,Finance,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002173,France,Manufacturing,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002174,Australia,Consulting,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002175,Japan,Retail,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002176,Australia,Education,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002177,UK,Manufacturing,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002178,Germany,Media,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002179,USA,Education,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002180,France,Consulting,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002181,USA,Energy,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002182,Australia,Finance,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002183,USA,Technology,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002184,USA,Energy,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002185,USA,Technology,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002186,USA,Education,Basic,New Customers,Engaged Regulars,Loss-Making,Low,Bronze,2024-11
CUST_002187,USA,Manufacturing,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002188,Germany,Retail,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002189,UK,Consulting,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002190,USA,Education,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002191,USA,Media,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002192,France,Energy,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002193,Japan,Finance,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002194,India,Retail,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002195,USA,Education,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002196,USA,Finance,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002197,France,Finance,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002198,India,Healthcare,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002199,USA,Finance,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002200,USA,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002201,USA,Finance,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002202,USA,Media,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002203,Singapore,Consulting,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002204,India,Consulting,Basic,New Customers,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002205,UK,Energy,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002206,USA,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002207,Canada,Retail,Professional,Hibernating,Engaged Regulars,Low Profit,Low,Bronze,2024-11
CUST_002208,UK,Consulting,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002209,UK,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002210,UK,Retail,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002211,USA,Manufacturing,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002212,France,Energy,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002213,UK,Technology,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002214,USA,Consulting,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002215,USA,Education,Enterprise,New Customers,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002216,Canada,Real Estate,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002217,Germany,Healthcare,Enterprise,New Customers,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002218,USA,Energy,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002219,UK,Manufacturing,Enterprise,Hibernating,Engaged Regulars,Medium Profit,Low,Gold,2024-11
CUST_002220,Singapore,Healthcare,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002221,Japan,Consulting,Enterprise,New Customers,Engaged Regulars,Medium Profit,Low,Silver,2024-11
CUST_002222,USA,Real Estate,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002223,UK,Healthcare,Premium,New Customers,Engaged Regulars,High Profit,Low,Platinum,2024-11
CUST_002224,USA,Energy,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002225,UK,Manufacturing,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002226,UK,Education,Professional,New Customers,Engaged Regulars,High Profit,Low,Silver,2024-11
CUST_002227,Japan,Technology,Enterprise,New Customers,Engaged Regulars,High Profit,Low,Gold,2024-11
CUST_002228,Japan,Energy,Basic,New Customers,Engaged Regulars,High Profit,Low,Bronze,2024-11
CUST_002229,Canada,Consulting,Basic,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
CUST_002230,UK,Media,Professional,New Customers,Engaged Regulars,Medium Profit,Low,Bronze,2024-11
